group,N,sample,seed,order_per_subinterval,rank,h1_gap,eta_f_h1,cluster_relative_error,splitting_relative_error,lower_external_gap_relative,upper_external_gap_relative,maximum_coordinate_frequency,measurement_and_solve_seconds,index_success,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
calibration,128,13,2032097549,128,91,0.0006694602611483148,0.0011703657828723056,3.415716733857421e-07,1.2386078263529298e-07,0.21395705680521254,0.24574293014742518,34.760700104935026,0.02718750003259629,1,35.91531290275092,67.99129910854221,67.9913303803897,100.06728914784769,117.84175885631167,117.84178150450242,149.91773101131548,149.91774958023893,186.7589640592795,186.75904175722275
calibration,128,13,2032097549,256,91,0.0006694603984625997,0.0011703658225954107,3.4157196249841756e-07,1.2386146645786381e-07,0.21395705680270094,0.24574293014665133,34.760700104935026,0.03938819991890341,1,35.91531290273841,67.99129910860515,67.99133038037169,100.0672891477574,117.84175885627906,117.84178150481978,149.9177310112563,149.91774958028228,186.75896405920682,186.75904175596662
calibration,128,13,2032097549,512,91,0.0006694602216787446,0.001170365886906088,3.4157192401325485e-07,1.2386084633487262e-07,0.21395705680576677,0.2457429301471302,34.760700104935026,0.07697829999960959,1,35.915312902761706,67.99129910852571,67.99133038036518,100.06728914787527,117.84175885628768,117.84178150444735,149.9177310113435,149.9177495802765,186.75896405927284,186.75904175708868
calibration,128,14,2032097550,128,86,0.0008613468732927811,0.0017096553457277796,5.54353538247881e-07,2.6998740090458533e-07,0.21395697332635083,0.24574284975455815,37.86572500201077,0.026380599942058325,1,35.915349729637036,67.9913137257062,67.99133950755707,100.06729303131986,117.84177727757861,117.84180401226239,149.91774100411664,149.91778148000637,186.75898390673333,186.75917525781037
calibration,128,14,2032097550,256,86,0.0008613470070845722,0.0017096518306851014,5.543532904640994e-07,2.699868742455607e-07,0.21395697332626076,0.2457428497631263,37.86572500201077,0.03895149996969849,1,35.91534972965929,67.99131372573929,67.99133950765601,100.06729303130142,117.84177727762612,117.8418040123177,149.91774100415844,149.91778147996922,186.7589839079807,186.75917530555265
calibration,128,14,2032097550,512,86,0.0008613469921328895,0.0017096540756643642,5.543531333005532e-07,2.6998700790092875e-07,0.21395697332631033,0.24574284976210617,37.86572500201077,0.08117789996322244,1,35.91534972966645,67.99131372570598,67.99133950754174,100.06729303131424,117.84177727756523,117.84180401226666,149.91774100411484,149.91778147994566,186.7589839078042,186.75917528167844
calibration,128,15,2032097551,128,91,0.000672641533263329,0.0013380694554052267,3.432207423224095e-07,3.79790706831199e-08,0.2139571520286289,0.24574279274407665,33.091164135978204,0.03236970002762973,1,35.91532574900476,67.99130617978123,67.99131761954563,100.06729665533857,117.84175930435909,117.84178035124022,149.9177441337287,149.91774982746355,186.75894370731035,186.75900007749283
calibration,128,15,2032097551,256,91,0.0006726412138833983,0.0013380694477305233,3.432204681867185e-07,3.7979263298515514e-08,0.213957152029768,0.24574279274509622,33.091164135978204,0.03554680000524968,1,35.91532574896051,67.99130617969878,67.99131761951882,100.06729665506748,117.84175930434584,117.84178035099947,149.91774413365872,149.91774982742245,186.7589437074221,186.75900006922404
calibration,128,15,2032097551,512,91,0.0006726413475773411,0.0013380695211277576,3.432207345495441e-07,3.7978850578322356e-08,0.21395715202920826,0.24574279274526212,33.091164135978204,0.07408029993530363,1,35.91532574896534,67.99130617969834,67.99131761952246,100.06729665521016,117.84175930433322,117.8417803511852,149.91774413376052,149.9177498274624,186.7589437074869,186.75900007238442
calibration,128,16,2032097552,128,97,0.0006738370026271243,0.0013482716721305629,3.456402408021533e-07,1.0133438557696895e-07,0.21395721603523132,0.245742703736676,120.80923853786435,0.024984000017866492,1,35.91532713293313,67.99130392618763,67.99131045703815,100.06728434840356,117.84174468762446,117.84176162016036,149.91773499837134,149.9177501901892,186.75893072625135,186.7589591250677
calibration,128,16,2032097552,256,97,0.000673836812327724,0.0013482717348724665,3.456397004932188e-07,1.0133363198819183e-07,0.21395721603515766,0.24574270372861534,120.80923853786435,0.03718769992701709,1,35.9153271329397,67.99130392612965,67.99131045699461,100.06728434838361,117.84174468739845,117.84176162020337,149.91773499840332,149.9177501901082,186.7589307249619,186.7589591247058
calibration,128,16,2032097552,512,97,0.0006738367432926902,0.001348271787358462,3.4563991908135967e-07,1.0133400963569975e-07,0.2139572160349295,0.24574270373797236,120.80923853786435,0.07872499991208315,1,35.91532713294368,67.99130392617217,67.99131045697526,100.06728434839931,117.84174468738964,117.84176162021373,149.91773499837947,149.91775019014096,186.75893072639747,186.75895912495363
calibration,128,17,2032097553,128,88,0.000672795937764595,0.001377546377563641,3.4372774680380817e-07,7.417229995295705e-08,0.2139570876487619,0.24574275888564837,31.80862556413751,0.028244399931281805,1,35.91532094332043,67.99130459604858,67.99132293132409,100.06728333982409,117.84176254340821,117.84178465292501,149.917738783732,149.9177499034725,186.75893870734166,186.75906911436195
calibration,128,17,2032097553,256,88,0.0006727960747281177,0.0013775463254399654,3.437280844494968e-07,7.417288765741215e-08,0.21395708764818774,0.24574275888631095,31.80862556413751,0.034492300008423626,1,35.9153209433109,67.9913045960268,67.99132293130725,100.06728333986081,117.84176254339982,117.8417846529736,149.91773878369452,149.91774990352312,186.7589387074916,186.75906911450667
calibration,128,17,2032097553,512,88,0.0006727959598767801,0.0013775461842710963,3.4372767950216895e-07,7.417239114193863e-08,0.21395708764775068,0.24574275888884073,31.80862556413751,0.0748941000783816,1,35.915320943382625,67.99130459600664,67.99132293131484,100.06728333985396,117.84176254383702,117.84178465305285,149.91773878370824,149.9177499034624,186.75893870781016,186.75906910970767
calibration,128,18,2032097554,128,96,0.000636855223851047,0.0013339439654784697,3.088517628478177e-07,1.2682140809626367e-07,0.21395714796967652,0.24574275149168762,52.833700210045535,0.025527499965392053,1,35.91532114632698,67.99132266095859,67.99132592532382,100.06729588204051,117.84174937896712,117.84176248819197,149.91772566217165,149.91774467494525,186.75893237032884,186.75894548716207
calibration,128,18,2032097554,256,96,0.000636855149761239,0.0013339437421441371,3.0885291399022143e-07,1.268231401181675e-07,0.21395714796947393,0.24574275149586697,52.833700210045535,0.038306099944747984,1,35.91532114633183,67.99132266110581,67.99132592533991,100.06729588210149,117.84174937891166,117.84176248813526,149.91772566208456,149.91774467511783,186.75893237112797,186.75894548743744
calibration,128,18,2032097554,512,96,0.0006368548722294579,0.0013339432813758547,3.0885249292841667e-07,1.2682290844886296e-07,0.21395714796881402,0.24574275149632802,52.833700210045535,0.07899650000035763,1,35.9153211463477,67.99132266111017,67.99132592528457,100.06729588210048,117.8417493787443,117.8417624882058,149.91772566205617,149.9177446750547,186.75893237113397,186.75894548720836
calibration,128,19,2032097555,128,86,0.0006448871375083131,0.0015418939733523023,3.165999812241542e-07,6.801284464249194e-08,0.21395701991023997,0.24574283865673452,29.95065018640425,0.026764199952594936,1,35.91533697634994,67.99130312841116,67.9913122362847,100.06728635098473,117.84176447162108,117.8417916646075,149.9177356402112,149.91774583654032,186.7589465995071,186.7590001021488
calibration,128,19,2032097555,256,86,0.0006448870565941773,0.0015418939115256513,3.1659970784679155e-07,6.801291365036989e-08,0.21395701991058114,0.24574283865328148,29.95065018640425,0.0387398999882862,1,35.9153369762909,67.99130312835138,67.99131223633042,100.06728635096994,117.84176447161505,117.84179166450502,149.91773564015986,149.91774583649934,186.75894659894846,186.759000102357
calibration,128,19,2032097555,512,86,0.0006448869920350191,0.0015418936637290092,3.165997952441315e-07,6.801335139539791e-08,0.21395701990987948,0.24574283865219157,29.95065018640425,0.07340440002735704,1,35.915336976284586,67.9913031283883,67.99131223632536,100.06728635097213,117.84176447155315,117.84179166455769,149.91773564010734,149.91774583651244,186.75894659879816,186.7590000993461
calibration,160,0,2032101920,128,104,0.0005941499735767316,0.001305713275869423,2.70894181293726e-07,4.82865178754635e-08,0.21395722179138574,0.24574254827585235,47.74674903855139,0.026736700092442334,1,35.91532435940029,67.99129061151831,67.99130418081523,100.06729011210517,117.84174997022788,117.84175750426796,149.91773174542837,149.917738984432,186.75889621416528,186.75891557377096
calibration,160,0,2032101920,256,104,0.000594149993383791,0.001305713146083236,2.7089420916229213e-07,4.8285861163130424e-08,0.21395722179147322,0.24574254827492964,47.74674903855139,0.045889000059105456,1,35.915324359410675,67.99129061150053,67.99130418081467,100.06729011212536,117.84174997023814,117.84175750435747,149.917731745531,149.91773898443617,186.75889621403113,186.75891557380388
calibration,160,0,2032101920,512,104,0.0005941501137210061,0.0013057133524548312,2.7089436556751003e-07,4.8286828410914297e-08,0.2139572217915991,0.2457425482746866,47.74674903855139,0.09731300000566989,1,35.91532435940729,67.9912906114965,67.99130418091939,100.06729011214867,117.84174997023997,117.84175750421704,149.91773174540944,149.91773898445962,186.75889621401814,186.75891557380157
calibration,160,1,2032101921,128,99,0.0005417271827383019,0.0010776192107145922,2.2696887788893443e-07,4.8705502998112006e-08,0.2139571461051661,0.24574275368972445,27.739943896525624,0.030015600030310452,1,35.91531202138902,67.99129019935219,67.99129956141965,100.06728322157696,117.8417336914811,117.84176220297813,149.9177250974347,149.9177323992516,186.7589204241598,186.75893555748922
calibration,160,1,2032101921,256,99,0.0005417271665479347,0.0010776188639836453,2.269688278392647e-07,4.870603780916616e-08,0.21395714610493502,0.2457427536906193,27.739943896525624,0.04911340004764497,1,35.91531202136762,67.99129019934976,67.99129956141498,100.06728322162044,117.84173369147555,117.8417622029251,149.91772509734702,149.9177323992441,186.75892042428646,186.75893555753714
calibration,160,1,2032101921,512,99,0.0005417271620392247,0.0010776190054747016,2.2696862707183956e-07,4.87053318054917e-08,0.21395714610545827,0.24574275368944218,27.739943896525624,0.09284489997662604,1,35.91531202137693,67.99129019934409,67.9912995614179,100.06728322160978,117.84173369149401,117.8417622029224,149.91772509742276,149.917732399214,186.7589204240799,186.7589355575331
calibration,160,2,2032101922,128,100,0.0006202973137222203,0.0014327085614910281,2.945491980252066e-07,1.1439788665106912e-07,0.21395711516115834,0.24574262915689155,72.70131700595611,0.03222340007778257,1,35.91533189930828,67.99130036427465,67.99130540501274,100.0672890557355,117.84174927444846,117.84176712506765,149.9177253804698,149.91774253073766,186.75891188597018,186.75894406480376
calibration,160,2,2032101922,256,100,0.0006202973650901672,0.001432708474509325,2.945492550894133e-07,1.1439795717560374e-07,0.21395711516007734,0.24574262915732814,72.70131700595611,0.04660359991248697,1,35.9153318993079,67.99130036427864,67.99130540501989,100.06728905567024,117.84174927448825,117.84176712522769,149.91772538046777,149.9177425307462,186.7589118860442,186.75894406489402
calibration,160,2,2032101922,512,100,0.0006202974180689512,0.001432708815782371,2.9454887421901e-07,1.1439761137788563e-07,0.21395711516216037,0.2457426291570709,72.70131700595611,0.09624059998895973,1,35.91533189932963,67.99130036427421,67.99130540499563,100.06728905549814,117.84174927449847,117.84176712491015,149.9177253804625,149.9177425306891,186.75891188594852,186.75894406499677
calibration,160,3,2032101923,128,103,0.0005825431286972647,0.0009744391120569191,2.5979466641776116e-07,9.597492267074713e-08,0.21395712615840962,0.24574251800058644,42.08170291047161,0.031461200094781816,1,35.91530474327748,67.99128276094864,67.99131036777992,100.06728519800225,117.84174157792498,117.84176302799402,149.91772293207876,149.91773732041827,186.75889001135337,186.75897532562269
calibration,160,3,2032101923,256,103,0.0005825432255129718,0.0009744381379728908,2.5979467096773114e-07,9.597511907778439e-08,0.21395712615692367,0.24574251800043478,42.08170291047161,0.04719549999572337,1,35.91530474331479,67.99128276095506,67.99131036784043,100.0672851980308,117.84174157794185,117.84176302818803,149.91772293205,149.91773732041895,186.75889001133132,186.75897532561885
calibration,160,3,2032101923,512,103,0.0005825430261640769,0.0009744390385383762,2.5979418696467504e-07,9.597467962651763e-08,0.21395712616003526,0.24574251800061678,42.08170291047161,0.09349160001147538,1,35.91530474327304,67.99128276094038,67.99131036780324,100.06728519801243,117.84174157791843,117.84176302771486,149.91772293204332,149.9177373203464,186.75889001128604,186.75897532558062
calibration,160,4,2032101924,128,97,0.000613039280102443,0.001298077495040514,2.86418400542231e-07,2.1183273031915678e-08,0.21395700453043934,0.24574275640892132,35.93842697693155,0.0304249000037089,1,35.91532164174851,67.99130829868,67.9913123423137,100.06730044368582,117.84174752120428,117.8417964661403,149.91773813603967,149.9177413117872,186.75892974435115,186.75893913091053
calibration,160,4,2032101924,256,97,0.0006130392826378632,0.001298077465148618,2.8641843864822954e-07,2.1183308294182987e-08,0.21395700453063177,0.24574275640653598,35.93842697693155,0.045103700016625226,1,35.91532164173454,67.99130829862744,67.99131234229904,100.067300443704,117.84174752121434,117.84179646611187,149.9177381360401,149.91774131179292,186.75892974399926,186.75893913094762
calibration,160,4,2032101924,512,97,0.0006130393181337462,0.0012980773926405426,2.8641850102073463e-07,2.1183417303880305e-08,0.21395700453051023,0.24574275640806403,35.93842697693155,0.08947930007707328,1,35.91532164175318,67.99130829865958,67.99131234230667,100.06730044372567,117.84174752118106,117.8417964661231,149.9177381360331,149.91774131180227,186.7589297442377,186.75893913078758
calibration,160,5,2032101925,128,105,0.0005653579588711828,0.0011394192367282046,2.471052397980883e-07,3.687875087529801e-08,0.21395724231608967,0.24574264921097522,71.17823987754659,0.029717299970798194,1,35.91531508428977,67.99129266192993,67.99129849089857,100.06727747941527,117.8417404992535,117.8417525710944,149.9177298892712,149.91773541804864,186.75890777974323,186.758916581411
calibration,160,5,2032101925,256,105,0.0005653577338251178,0.0011394193400265406,2.4710526160002777e-07,3.687890026597886e-08,0.2139572423158284,0.24574264920887787,71.17823987754659,0.04501870006788522,1,35.915315084287016,67.99129266192769,67.99129849089776,100.06727747937482,117.84174049923085,117.84175257111444,149.91772988925206,149.9177354180519,186.75890777943206,186.75891658146045
calibration,160,5,2032101925,512,105,0.0005653579311822738,0.001139419306534211,2.471051273759135e-07,3.6878763577297525e-08,0.21395724231578492,0.24574264920777752,71.17823987754659,0.09601159999147058,1,35.915315084289006,67.99129266192996,67.99129849092216,100.06727747937094,117.84174049922908,117.84175257112133,149.91772988925243,149.91773541803178,186.75890777924698,186.7589165812934
calibration,160,6,2032101926,128,99,0.0006440137763486164,0.001370132307990213,3.1628151839858324e-07,4.875978527740731e-08,0.21395720109553562,0.24574285675861773,63.57752906194716,0.029748299974016845,1,35.91532451219226,67.99129394797066,67.99131337525863,100.06728978297268,117.84175900219674,117.84176734035613,149.91773847884232,149.9177457887971,186.75894926555657,186.7589685884069
calibration,160,6,2032101926,256,99,0.0006440137613505825,0.0013701320115914704,3.162814689176598e-07,4.8759826037555004e-08,0.2139572010957967,0.2457428567553738,63.57752906194716,0.04954090004321188,1,35.91532451217208,67.9912939479584,67.9913133752166,100.06728978296924,117.84175900216195,117.84176734030346,149.9177384788288,149.9177457887897,186.75894926506282,186.7589685883723
calibration,160,6,2032101926,512,99,0.0006440137575579762,0.0013701321348503132,3.162814795342564e-07,4.8759806510600525e-08,0.21395720109500926,0.2457428567579362,63.57752906194716,0.0952030000044033,1,35.91532451217667,67.99129394796076,67.99131337522718,100.06728978297761,117.84175900217124,117.84176734042603,149.91773847883331,149.91774578879128,186.75894926544856,186.7589685885462
calibration,160,7,2032101927,128,98,0.0005962130288646396,0.001270505549179338,2.7229496216049454e-07,9.529667987975392e-08,0.21395709288404408,0.24574289884488584,66.1328951262503,0.026207400020211935,1,35.9153228158035,67.99128380611249,67.99130555921776,100.06728532594187,117.84175120135731,117.84176999210648,149.91772490777493,149.91773919443384,186.75894898066974,186.75895537402806
calibration,160,7,2032101927,256,98,0.0005962130355682886,0.0012705055449479675,2.7229501676013424e-07,9.529683514747932e-08,0.21395709288362522,0.2457428988447977,66.1328951262503,0.046555700013414025,1,35.91532281580559,67.99128380610794,67.99130555923497,100.0672853259228,117.84175120137249,117.84176999215418,149.91772490775983,149.91773919444202,186.7589489806647,186.7589553741292
calibration,160,7,2032101927,512,98,0.000596212964993758,0.0012705053997645026,2.722950252913279e-07,9.529690093246188e-08,0.21395709288370968,0.24574289884479275,66.1328951262503,0.09190899995155632,1,35.91532281579954,67.99128380610438,67.99130555922453,100.06728532598214,117.84175120136689,117.84176999213294,149.91772490775125,149.9177391944433,186.75894898066525,186.75895537409409
calibration,160,8,2032101928,128,98,0.000656618166306971,0.0012565503204341973,3.2847928170853885e-07,9.457391070342033e-08,0.21395713088584073,0.24574276450054527,75.61426613996704,0.027744300081394613,1,35.9153216544901,67.99128898580653,67.99131492188718,100.06729123432359,117.84175774578193,117.84177282634435,149.9177334391547,149.9177476174577,186.75893726309928,186.75899975473553
calibration,160,8,2032101928,256,98,0.0006566182371523185,0.0012565509962773826,3.2847928682725504e-07,9.457394786150845e-08,0.21395713088674229,0.24574276450071417,75.61426613996704,0.04438879992812872,1,35.915321654523886,67.9912889858089,67.99131492190072,100.06729123432737,117.84175774545615,117.84177282620439,149.91773343914988,149.91774761745847,186.75893726312538,186.75899975392318
calibration,160,8,2032101928,512,98,0.0006566181703649386,0.0012565506271936184,3.2847930616462743e-07,9.457393800324018e-08,0.21395713088541077,0.24574276450048288,75.61426613996704,0.09574879996944219,1,35.915321654517165,67.99128898580231,67.99131492195676,100.06729123432591,117.84175774572965,117.84177282640839,149.91773343915426,149.91774761746137,186.7589372630936,186.75899975471086
calibration,160,9,2032101929,128,101,0.0006528460459425553,0.001101758217517789,3.2492851357729217e-07,1.0409464647471375e-07,0.2139571383144293,0.24574276976949164,50.08205807436492,0.02620990003924817,1,35.91531281713241,67.99128777540221,67.99131621059871,100.06729147291571,117.84174153171887,117.84176975301767,149.9177314795049,149.91774708513472,186.7589375206846,186.7589590156359
calibration,160,9,2032101929,256,101,0.0006528460954297031,0.0011017592379186742,3.249285332938287e-07,1.0409441158251378e-07,0.21395713831454363,0.245742769769416,50.08205807436492,0.05004240002017468,1,35.915312817191484,67.99128777539504,67.99131621063874,100.06729147291078,117.8417415317908,117.8417697530387,149.91773147954308,149.91774708513768,186.75893752067623,186.75895901562495
calibration,160,9,2032101929,512,101,0.0006528460318276637,0.0011017586147242828,3.249284737650549e-07,1.0409450334024161e-07,0.21395713831444724,0.24574276976942813,50.08205807436492,0.10010729997884482,1,35.91531281716479,67.99128777539282,67.99131621057681,100.06729147290699,117.84174153181326,117.84176975303048,149.9177314795204,149.91774708512875,186.75893752066912,186.75895901565
calibration,160,10,2032101930,128,99,0.0006602222200406511,0.0012162588552766017,3.326512526905144e-07,3.5394166576125426e-08,0.21395728305558515,0.24574264198853715,97.07284813806035,0.03235230001155287,1,35.91531814555042,67.99130552343297,67.99130994203732,100.067283296833,117.8417559005125,117.84175951094983,149.917742936698,149.91774824291,186.7589195218333,186.75894657080076
calibration,160,10,2032101930,256,99,0.0006602222514863817,0.0012162589864627353,3.3265112187887757e-07,3.5394171315677484e-08,0.21395728305573206,0.24574264198860957,97.07284813806035,0.0469990000128746,1,35.91531814555595,67.99130552343038,67.99130994203081,100.06728329680375,117.84175590030918,117.84175951090748,149.91774293667768,149.91774824289038,186.75891952182454,186.75894657065643
calibration,160,10,2032101930,512,99,0.0006602222370247089,0.0012162588901555881,3.326514267268659e-07,3.539442782023483e-08,0.21395728305509337,0.24574264198919424,97.07284813806035,0.09302020003087819,1,35.915318145572265,67.99130552343719,67.9913099420226,100.06728329683644,117.84175590031172,117.84175951101048,149.91774293668493,149.91774824293609,186.7589195219579,186.75894657122228
calibration,160,11,2032101931,128,99,0.0005785199486663285,0.001175101665132006,2.5695873117771905e-07,8.498331924309936e-08,0.21395716047884109,0.24574262370353395,43.05259736417839,0.03316440002527088,1,35.91531709631731,67.99128983919749,67.9912992652806,100.06729001710949,117.8417551403357,117.84175910543293,149.91772415475776,149.91773689526138,186.7589054329391,186.75895176350681
calibration,160,11,2032101931,256,99,0.0005785199922293237,0.0011751020016185605,2.5695889175374274e-07,8.498341175915552e-08,0.21395716047950142,0.2457426237020133,43.05259736417839,0.04660360002890229,1,35.91531709634493,67.99128983919726,67.99129926531491,100.06729001711018,117.84175514039998,117.84175910534414,149.91772415476797,149.91773689528546,186.7589054327352,186.75895176369602
calibration,160,11,2032101931,512,99,0.0005785199764929117,0.001175102304838775,2.569587141153316e-07,8.498327753504126e-08,0.21395716047870242,0.24574262370384714,43.05259736417839,0.09608519996982068,1,35.91531709634014,67.99128983920707,67.99129926530635,100.06729001710796,117.841755140369,117.84175910545741,149.91772415476146,149.91773689525883,186.75890543298348,186.75895176365844
calibration,160,12,2032101932,128,95,0.0006499671373254148,0.0011837269846230044,3.217573824283494e-07,9.76472148437495e-08,0.21395716890342786,0.24574273351697795,38.85927983483217,0.0295878000324592,1,35.915315970420274,67.9912836966759,67.99131677911383,100.06728919407017,117.84174473040142,117.84176565836084,149.91773197068034,149.91774660972604,186.75893161038252,186.75925870783078
calibration,160,12,2032101932,256,95,0.0006499672042837852,0.001183726487250371,3.2175757712914795e-07,9.764730622231317e-08,0.21395716890296945,0.24574273351741022,38.85927983483217,0.04659470007754862,1,35.91531597040368,67.99128369667771,67.99131677914202,100.06728919408434,117.84174473026111,117.84176565844506,149.91773197069583,149.91774660975523,186.7589316104765,186.7592587078614
calibration,160,12,2032101932,512,95,0.0006499671031629783,0.001183726721914782,3.2175704174934755e-07,9.764699246396697e-08,0.21395716890369773,0.2457427335171738,38.85927983483217,0.09916029998566955,1,35.91531597040499,67.9912836966585,67.99131677908059,100.06728919406743,117.8417447302057,117.84176565830265,149.9177319706626,149.91774660967496,186.7589316103608,186.75925870317857
calibration,160,13,2032101933,128,103,0.0006137255934191928,0.0009750982342584313,2.8817726556269564e-07,6.621487888630015e-08,0.2139573080796338,0.2457426844969001,90.02402820308437,0.030674800043925643,1,35.91530316057862,67.99129704484452,67.9913067156197,100.06728302645746,117.84173937230346,117.84174447139401,149.91773164868997,149.9177415754722,186.75891922715144,186.75893829945193
calibration,160,13,2032101933,256,103,0.0006137255626663741,0.0009750979974323211,2.881771935215044e-07,6.621501993536938e-08,0.21395730807937352,0.24574268449678974,90.02402820308437,0.05074090010020882,1,35.9153031605806,67.99129704482155,67.99130671560305,100.06728302643307,117.84173937224797,117.84174447140109,149.91773164865802,149.9177415754614,186.7589192271241,186.75893829929407
calibration,160,13,2032101933,512,103,0.0006137256672259513,0.0009750980194425307,2.881773523912893e-07,6.621458522365467e-08,0.21395730808016664,0.24574268449728912,90.02402820308437,0.1033643000992015,1,35.915303160587456,67.99129704482625,67.99130671560437,100.06728302644201,117.84173937224634,117.84174447137117,149.917731648747,149.91774157548522,186.75891922722278,186.75893829914324
calibration,160,14,2032101934,128,102,0.0005156441894324928,0.00108393478433706,2.0530522793740678e-07,6.35304390673844e-08,0.21395716578563365,0.24574277974973305,32.6045404809908,0.030178199987858534,1,35.91531223903466,67.99129297471758,67.99129934369942,100.06728267124844,117.84173841284819,117.8417537822429,149.91771962714986,149.91772915148707,186.75892108325178,186.758931787817
calibration,160,14,2032101934,256,102,0.0005156442652208919,0.0010839349327113805,2.0530505295314482e-07,6.35311244066119e-08,0.21395716578491153,0.24574277974936562,32.6045404809908,0.05732509994413704,1,35.91531223902986,67.9912929747064,67.9912993436341,100.06728267118973,117.84173841286461,117.84175378222218,149.9177196270209,149.91772915146083,186.75892108317046,186.75893178766114
calibration,160,14,2032101934,512,102,0.0005156440835009618,0.0010839349652177314,2.0530500119723636e-07,6.3531331998992e-08,0.21395716578455606,0.24574277974888467,32.6045404809908,0.09902600001078099,1,35.91531223904341,67.99129297470117,67.99129934366947,100.06728267121349,117.84173841286534,117.8417537822366,149.917719626982,149.91772915145307,186.7589210830906,186.75893178770792
calibration,160,15,2032101935,128,96,0.0006256373351116276,0.0013985038699506614,2.9905349672875967e-07,3.815332922486748e-08,0.21395711241877682,0.2457426905889931,41.09755302413212,0.03163209999911487,1,35.91532786367116,67.99129366988052,67.9913045260218,100.0672879062096,117.8417501039292,117.84177964188183,149.91773748615245,149.91774320601175,186.75892177100354,186.75893976465892
calibration,160,15,2032101935,256,96,0.0006256374034316937,0.001398504670096001,2.990533816524357e-07,3.8153304010450536e-08,0.2139571124188705,0.24574269058820386,41.09755302413212,0.048074099933728576,1,35.915327863703396,67.991293669922,67.99130452601477,100.06728790612594,117.8417501037956,117.84177964185432,149.91773748613898,149.9177432059945,186.75892177086797,186.75893976431814
calibration,160,15,2032101935,512,96,0.0006256372027303873,0.0013985042213396444,2.990530462817321e-07,3.815279593046998e-08,0.2139571124200986,0.24574269058804954,41.09755302413212,0.0938044999493286,1,35.915327863690344,67.99129366990108,67.99130452601871,100.06728790611332,117.84175010380716,117.84177964169609,149.91773748616487,149.91774320594422,186.75892177079456,186.7589397646039
calibration,160,16,2032101936,128,99,0.0006502840040481897,0.001186746469850729,3.2297107289013015e-07,4.6190269927196915e-08,0.2139572184583254,0.2457427136150927,303.8367466187482,0.030605999985709786,1,35.915315392901235,67.99130381140657,67.99130876714118,100.067281972071,117.84175124754589,117.84176612546509,149.91773986694076,149.91774679167972,186.75892880869137,186.7589339702271
calibration,160,16,2032101936,256,99,0.000650284073193409,0.0011867463814390611,3.229711519458585e-07,4.6190147836335916e-08,0.21395721845872137,0.24574271361435446,303.8367466187482,0.049468499957583845,1,35.91531539284603,67.99130381139966,67.9913087671361,100.06728197206513,117.84175124743209,117.84176612543588,149.91773986697092,149.91774679169157,186.75892880859254,186.75893397009034
calibration,160,16,2032101936,512,99,0.0006502839465125324,0.00118674669392628,3.2297117147281294e-07,4.619002157466911e-08,0.2139572184581508,0.2457427136146849,303.8367466187482,0.09863749996293336,1,35.91531539290145,67.99130381141138,67.99130876714104,100.06728197206877,117.84175124757007,117.84176612554327,149.91773986699278,149.9177467916945,186.758928808645,186.75893397017524
calibration,160,17,2032101937,128,101,0.0005169005506791849,0.0012081123210596892,2.066946397562821e-07,6.30176769781464e-08,0.21395710119158165,0.2457426642156933,66.59298415556773,0.03190219996031374,1,35.915320065264396,67.99128885324164,67.99130179207191,100.06727487737693,117.84173805154765,117.84176375120404,149.9177199123194,149.9177293597845,186.75890397095188,186.75895468039118
calibration,160,17,2032101937,256,101,0.0005169003436267434,0.0012081123891152553,2.0669544453222146e-07,6.301844933554967e-08,0.2139571011915682,0.24574266421539906,66.59298415556773,0.04746609996072948,1,35.91532006526284,67.99128885323105,67.9913017921011,100.06727487739737,117.84173805154394,117.84176375121092,149.91771991232426,149.91772935990514,186.75890397102842,186.7589546804308
calibration,160,17,2032101937,512,101,0.0005169003861541189,0.0012081125129684337,2.066945309361669e-07,6.301761650146215e-08,0.2139571011915154,0.24574266421630736,66.59298415556773,0.09541700000409037,1,35.9153200652619,67.99128885323643,67.99130179209293,100.0672748773637,117.84173805151075,117.84176375120673,149.91771991231215,149.91772935976817,186.75890397102762,186.75895468038962
calibration,160,18,2032101938,128,94,0.0006455117869803651,0.0015203543830115038,3.1872915749471257e-07,5.4342185527065603e-08,0.21395719542278568,0.24574274996804923,37.2665886861475,0.031737999990582466,1,35.91533668659835,67.99131045411707,67.99131661905312,100.06729914930963,117.84175618095415,117.84176772084557,149.91773800888615,149.91774615574153,186.75893362270475,186.75897823373708
