features,seed,unknowns,lambda,energy,lambda_abs_error,energy_abs_error,converged,wall_seconds,optimization_lambda,optimization_energy,evaluation_order,evaluation_mass
128.0,2086155725.0,,16.652170959065295,5.856493518822305,0.022175846565293256,0.0059064053223050195,True,0.3393969000317156,16.65217579542836,5.856494741135673,112.0,0.9999999986231868
128.0,2086155725.0,,16.652170959065295,5.856493518822305,0.022175846565293256,0.0059064053223050195,True,0.3462981000193394,16.65217579542836,5.856494741135673,112.0,0.9999999986231868
128.0,2086155725.0,,16.652170959065295,5.856493518822305,0.022175846565293256,0.0059064053223050195,True,0.3379462999873794,16.65217579542836,5.856494741135673,112.0,0.9999999986231868
128.0,2086155767.0,,16.643838092398166,5.852494434767472,0.013842979898164742,0.001907321267472284,True,0.4590202000108547,16.64383616582853,5.85249404317935,112.0,0.9999999996710602
128.0,2086155767.0,,16.643838092398166,5.852494434767472,0.013842979898164742,0.001907321267472284,True,0.4347660999628715,16.64383616582853,5.85249404317935,112.0,0.9999999996710602
128.0,2086155767.0,,16.643838092398166,5.852494434767472,0.013842979898164742,0.001907321267472284,True,0.428963600017596,16.64383616582853,5.85249404317935,112.0,0.9999999996710602
128.0,2086155767.0,,16.643838092398166,5.852494434767472,0.013842979898164742,0.001907321267472284,True,0.4305878999875858,16.64383616582853,5.85249404317935,112.0,0.9999999996710602
128.0,2086155767.0,,16.643838092398166,5.852494434767472,0.013842979898164742,0.001907321267472284,True,0.4270321999792941,16.64383616582853,5.85249404317935,112.0,0.9999999996710602
128.0,2086155809.0,,16.655860401265272,5.853883882972102,0.025865288765270833,0.0032967694721026675,True,0.2997881000046618,16.65586262237954,5.853884631786952,112.0,1.000000010263452
128.0,2086155809.0,,16.655860401265272,5.853883882972102,0.025865288765270833,0.0032967694721026675,True,0.2940042000263929,16.65586262237954,5.853884631786952,112.0,1.000000010263452
128.0,2086155809.0,,16.655860401265272,5.853883882972102,0.025865288765270833,0.0032967694721026675,True,0.2945661999983713,16.65586262237954,5.853884631786952,112.0,1.000000010263452
128.0,2086155809.0,,16.655860401265272,5.853883882972102,0.025865288765270833,0.0032967694721026675,True,0.2973486999981105,16.65586262237954,5.853884631786952,112.0,1.000000010263452
128.0,2086155809.0,,16.655860401265272,5.853883882972102,0.025865288765270833,0.0032967694721026675,True,0.2972625999827869,16.65586262237954,5.853884631786952,112.0,1.000000010263452
128.0,2086155851.0,,16.671807389649246,5.8557107733586875,0.04181227714924418,0.005123659858687901,True,0.303762000054121,16.671807707597758,5.855710815071847,112.0,0.9999999987484455
128.0,2086155851.0,,16.671807389649246,5.8557107733586875,0.04181227714924418,0.005123659858687901,True,0.2978965999791398,16.671807707597758,5.855710815071847,112.0,0.9999999987484455
128.0,2086155851.0,,16.671807389649246,5.8557107733586875,0.04181227714924418,0.005123659858687901,True,0.3014596000430174,16.671807707597758,5.855710815071847,112.0,0.9999999987484455
128.0,2086155851.0,,16.671807389649246,5.8557107733586875,0.04181227714924418,0.005123659858687901,True,0.3057278000051155,16.671807707597758,5.855710815071847,112.0,0.9999999987484455
128.0,2086155851.0,,16.671807389649246,5.8557107733586875,0.04181227714924418,0.005123659858687901,True,0.3002599999890663,16.671807707597758,5.855710815071847,112.0,0.9999999987484455
128.0,2086155893.0,,16.658682060816282,5.854163240786436,0.028686948316281047,0.0035761272864363036,False,0.348290599999018,16.65868481824035,5.854163834128039,112.0,0.9999999971724187
128.0,2086155893.0,,16.658682060816282,5.854163240786436,0.028686948316281047,0.0035761272864363036,False,0.3485204000025987,16.65868481824035,5.854163834128039,112.0,0.9999999971724187
128.0,2086155893.0,,16.658682060816282,5.854163240786436,0.028686948316281047,0.0035761272864363036,False,0.3434912999509834,16.65868481824035,5.854163834128039,112.0,0.9999999971724187
128.0,2086155893.0,,16.658682060816282,5.854163240786436,0.028686948316281047,0.0035761272864363036,False,0.3556284999940544,16.65868481824035,5.854163834128039,112.0,0.9999999971724187
128.0,2086155893.0,,16.658682060816282,5.854163240786436,0.028686948316281047,0.0035761272864363036,False,0.3465196000179276,16.65868481824035,5.854163834128039,112.0,0.9999999971724187
256.0,2086155103.0,,16.63017015509129,5.850597618922114,0.00017504259128742206,1.0505422114448493e-05,True,0.9794739999924786,16.630170214263423,5.850597593196567,112.0,0.9999999976887131
256.0,2086155103.0,,16.63017015509129,5.850597618922114,0.00017504259128742206,1.0505422114448493e-05,True,0.9595969999791124,16.630170214263423,5.850597593196567,112.0,0.9999999976887131
256.0,2086155103.0,,16.63017015509129,5.850597618922114,0.00017504259128742206,1.0505422114448493e-05,True,0.9651108999969438,16.630170214263423,5.850597593196567,112.0,0.9999999976887131
256.0,2086155103.0,,16.63017015509129,5.850597618922114,0.00017504259128742206,1.0505422114448493e-05,True,1.027150800044183,16.630170214263423,5.850597593196567,112.0,0.9999999976887131
256.0,2086155103.0,,16.63017015509129,5.850597618922114,0.00017504259128742206,1.0505422114448493e-05,True,0.9806123000453226,16.630170214263423,5.850597593196567,112.0,0.9999999976887131
256.0,2086155137.0,,16.63003299234761,5.850593042220892,3.7879847607058537e-05,5.928720892001138e-06,True,0.778884699975606,16.63003302158195,5.850593025144296,112.0,0.9999999984598593
256.0,2086155137.0,,16.63003299234761,5.850593042220892,3.7879847607058537e-05,5.928720892001138e-06,True,0.7769994999980554,16.63003302158195,5.850593025144296,112.0,0.9999999984598593
256.0,2086155137.0,,16.63003299234761,5.850593042220892,3.7879847607058537e-05,5.928720892001138e-06,True,0.7750537999672815,16.63003302158195,5.850593025144296,112.0,0.9999999984598593
256.0,2086155137.0,,16.63003299234761,5.850593042220892,3.7879847607058537e-05,5.928720892001138e-06,True,0.7715915000298992,16.63003302158195,5.850593025144296,112.0,0.9999999984598593
256.0,2086155137.0,,16.63003299234761,5.850593042220892,3.7879847607058537e-05,5.928720892001138e-06,True,0.8037881000200287,16.63003302158195,5.850593025144296,112.0,0.9999999984598593
256.0,2086155179.0,,16.630600143192332,5.850642249282366,0.0006050306923306437,5.513578236637784e-05,True,0.7463059999863617,16.630600601353994,5.850642019431856,112.0,0.9999999761617083
256.0,2086155179.0,,16.630600143192332,5.850642249282366,0.0006050306923306437,5.513578236637784e-05,True,0.7473407000070438,16.630600601353994,5.850642019431856,112.0,0.9999999761617083
256.0,2086155179.0,,16.630600143192332,5.850642249282366,0.0006050306923306437,5.513578236637784e-05,True,0.7473563000094146,16.630600601353994,5.850642019431856,112.0,0.9999999761617083
256.0,2086155179.0,,16.630600143192332,5.850642249282366,0.0006050306923306437,5.513578236637784e-05,True,0.7574596999911591,16.630600601353994,5.850642019431856,112.0,0.9999999761617083
256.0,2086155179.0,,16.630600143192332,5.850642249282366,0.0006050306923306437,5.513578236637784e-05,True,0.790582399989944,16.630600601353994,5.850642019431856,112.0,0.9999999761617083
256.0,2086155221.0,,16.63025769266187,5.850628921152573,0.0002625801618698631,4.180765257366659e-05,True,1.022225400025491,16.63025763566434,5.850628919387107,112.0,1.0000000009748702
256.0,2086155221.0,,16.63025769266187,5.850628921152573,0.0002625801618698631,4.180765257366659e-05,True,1.0255180000094697,16.63025763566434,5.850628919387107,112.0,1.0000000009748702
256.0,2086155221.0,,16.63025769266187,5.850628921152573,0.0002625801618698631,4.180765257366659e-05,True,1.0340374000370502,16.63025763566434,5.850628919387107,112.0,1.0000000009748702
