potential,N,trial,seed,retained,method_s,evaluation_s,orthogonality_max,assembly_points,assembly_seed,density,final_evaluation,lambda_1,lambda_ref_1,rel_error_1,assembly_lambda_1,mass_1,lambda_2,lambda_ref_2,rel_error_2,assembly_lambda_2,mass_2,lambda_3,lambda_ref_3,rel_error_3,assembly_lambda_3,mass_3
exp,384,6,20945385,186,20.859466314315796,4.8268468379974365,4.591548871699026e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.22418350608135,145.07515681305517,0.001027237855880517,145.22645312802078,0.9999709108970021,177.09588271945432,175.80339130007061,0.007351914032065598,176.9578161391039,0.9999396480847542,177.37923786004032,175.80339130007061,0.008963686925014806,177.14014085904932,0.9999690922950295
exp,384,7,20945482,173,20.83982491493225,4.8354332447052,5.409779065720158e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.2114570806472,145.07515681305517,0.0009395148734366519,145.2050778070293,0.9999656110888777,177.45315634595985,175.80339130007061,0.009384148017220739,177.2294835257952,0.9999355547275021,177.45556624909258,175.80339130007061,0.009397855961731413,177.35314960331243,0.9999732510369521
exp,384,8,20945579,175,20.870441198349,4.822395324707031,4.5752344388161006e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.24421714588772,145.07515681305517,0.0011653293130704386,145.24150809294062,0.9999648309988305,177.37873492904257,175.80339130007061,0.008960826166789181,177.17096027431774,0.9999381618734564,177.4852884813922,175.80339130007061,0.009566921143465442,177.29024982165754,0.999929706494026
exp,384,9,20945676,181,20.866287231445312,4.837399959564209,3.438303330797931e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.20518794753434,145.07515681305517,0.0008963018709449133,145.20050497859793,0.999964870848266,177.13027792392376,175.80339130007061,0.00754755988516934,176.94607646927267,0.999935075012007,177.39146983093215,175.80339130007061,0.009033264484363217,177.18346393203873,0.9999581426217177
exp,384,10,20945773,177,20.85731267929077,4.8345627784729,7.090336409104431e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.21867557622798,145.07515681305517,0.0009892718114221737,145.21059276846725,0.9999625044905405,177.41645202909376,175.80339130007061,0.009175367534690435,177.15771778707287,0.9999180682744542,177.46215085992839,175.80339130007061,0.009435310363419049,177.32076576312824,0.9999400668938501
exp,384,11,20945870,188,20.85478925704956,4.838320255279541,4.246014092145298e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1959614608504,145.07515681305517,0.0008327038925824429,145.19270468625777,0.999965519925009,177.12301817229041,175.80339130007061,0.007506265166224184,176.93038523609576,1.000001044194192,177.25526407760708,175.80339130007061,0.008258502676198841,177.03154530708716,0.9999840441523753
exp,384,12,20945967,187,20.85498332977295,4.850091218948364,2.775219767780958e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.2092072983674,145.07515681305517,0.0009240071715722361,145.2066227148716,0.9999637245324823,177.08530087796552,175.80339130007061,0.007291722693260655,176.8935470794939,0.9999120843012854,177.11110425851382,175.80339130007061,0.0074384967705835095,176.9679003472811,0.9999430090044126
exp,384,13,20946064,184,20.97596788406372,4.86108660697937,7.365965325562397e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.205586383857,145.07515681305517,0.0008990482841241762,145.19540842997506,0.9999619396556638,177.20904348129966,175.80339130007061,0.007995591955503303,177.06928848425267,0.9999511730618458,177.41515498514374,175.80339130007061,0.009167989725079219,177.12728998361706,0.9999783719998627
exp,384,14,20946161,165,20.867767333984375,4.81717324256897,5.818295121489712e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.22954714391884,145.07515681305517,0.0010642092985128485,145.23046831215322,0.9999680988581782,177.34566794935213,175.80339130007061,0.008772735485227804,177.15078981171627,0.9999272847720029,177.63225468764625,175.80339130007061,0.010402890263100987,177.40256040361314,0.9998952444022029
exp,384,15,20946258,174,20.871602773666382,4.834440469741821,3.9157818281624796e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.22489503497715,145.07515681305517,0.0010321424095714223,145.22587223275028,0.9999630428913665,177.31196172418035,175.80339130007061,0.008581008665156101,177.0916017003425,0.9999607477008161,177.548135813763,175.80339130007061,0.009924407605507215,177.40576882993676,1.000017663685974
exp,384,16,20946355,176,20.854571104049683,4.857349634170532,2.424513468697047e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.21928823386799,145.07515681305517,0.000993494847629499,145.2169651617092,0.9999662093597097,177.0002110295734,175.80339130007061,0.0068077169652545665,176.96839118590765,0.9999785181961189,177.23960828355706,175.80339130007061,0.008169449820424876,177.1089573990099,0.99998723344663
exp,384,17,20946452,176,20.99932026863098,4.862746238708496,3.443412707751109e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.22149009187933,145.07515681305517,0.0010086722085210272,145.21643317764665,0.9999664378065798,177.00113911320315,175.80339130007061,0.006812996064951654,176.95046783452938,0.9999720670400892,177.22111064565829,175.80339130007061,0.008064232066876523,177.1351117626106,0.9999629313147779
exp,384,18,20946549,190,20.853538513183594,4.85356593132019,3.5730890268016633e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.20436045139687,145.07515681305517,0.0008905979574999562,145.2024752259961,0.9999663847521234,177.21958218450902,175.80339130007061,0.00805553791633733,176.99190154815903,0.9999625470863396,177.2479875331421,175.80339130007061,0.008217112436732038,177.09670619370547,0.9999671048138247
exp,384,19,20946646,184,21.016767024993896,4.858714580535889,6.714809996244105e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.21759601302557,145.07515681305517,0.0009818304050082485,145.22051670372122,0.9999663905483848,177.2874491472281,175.80339130007061,0.008441576901235188,176.9752760653828,0.9999608330545358,177.2162071403785,175.80339130007061,0.008036340083431053,177.14578813350406,1.0001015406243654
exp,512,0,21072803,201,33.67715072631836,8.535610914230347,6.150024666644044e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1945875281438,145.07515681305517,0.0008232334033768404,145.18877851848487,0.9999661300271572,176.881110077496,175.80339130007061,0.006130250215627985,176.6457590267801,0.9999729566944077,177.1847630906945,175.80339130007061,0.007857480907555923,176.9738344032286,0.9999401223661749
exp,512,1,21072900,205,33.800549030303955,8.5070059299469,5.629983201600232e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.21548399105947,145.07515681305517,0.0009672722820842789,145.20540840728333,0.9999686002992045,177.05032239651825,175.80339130007061,0.007092759060144128,176.7961344241136,0.9999984106040222,177.1410110292544,175.80339130007061,0.007608611638786107,176.95196458649966,0.9998795456068048
exp,512,2,21072997,192,33.69751691818237,8.488044500350952,5.7620010991282646e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.21398545472317,145.07515681305517,0.0009569429026838444,145.21817890518614,0.9999670113467425,177.20608536701837,175.80339130007061,0.007978765691462495,176.92714988435745,0.9998488683965625,177.32419252793923,175.80339130007061,0.008650579585651064,177.14179489942055,0.999940037196133
exp,512,3,21073094,209,33.68175983428955,8.521230697631836,4.6033036074245626e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1822385912728,145.07515681305517,0.0007381124416471921,145.17281904243498,0.9999642368943978,177.0488563212333,175.80339130007061,0.007084419771157092,176.77923966398384,0.999990185483111,177.04681445524398,175.80339130007061,0.007072805285371426,176.94892462101984,0.9999094498632854
exp,512,4,21073191,203,33.823484897613525,8.496996641159058,5.125461307540034e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1943501208868,145.07515681305517,0.0008215969601551424,145.18543640431,0.9999590488625187,177.07726270364577,175.80339130007061,0.0072460001718672494,176.7525552437909,0.9999483087762049,177.14190954822013,175.80339130007061,0.00761372256957693,176.92330839493926,0.9999759907092252
exp,512,5,21073288,201,33.67777991294861,8.50420331954956,5.7263435012447495e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.2147725028704,145.07515681305517,0.0009623680089840578,145.20210736639095,0.999961803876957,177.16123550967524,175.80339130007061,0.007723651970325081,176.9918378793592,0.9999717111777237,177.26360366117376,175.80339130007061,0.00830593966535479,177.06457696696737,0.9999439832929127
exp,512,6,21073385,208,33.67924427986145,8.523359298706055,5.8545241238981505e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.18744483988164,145.07515681305517,0.0007739990036416603,145.18540106056236,0.9999596200375231,176.8553794067639,175.80339130007061,0.005983889724275473,176.64591053121265,0.9999779246968753,177.05456993027184,175.80339130007061,0.007116919764452357,176.82295135130946,0.9999845825989413
exp,512,7,21073482,201,33.802013635635376,8.54266619682312,3.252832541703271e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.19864608964411,145.07515681305517,0.0008512089823074972,145.19002169063606,0.9999627400343163,177.04266531502427,175.80339130007061,0.007049204260447921,176.87465331073113,1.00000391042435,177.10979950339404,175.80339130007061,0.007431075098509227,177.02601277112873,0.9999626544754359
exp,512,8,21073579,204,33.825379848480225,8.51085901260376,6.522228736553522e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.18848512315063,145.07515681305517,0.0007811696543019418,145.19298495798043,0.9999652216083234,177.0815005757745,175.80339130007061,0.007270105919187522,176.77359532243858,0.9999534077064811,177.03676214198137,175.80339130007061,0.007015625994413111,176.90877399258676,0.9999072125469092
exp,512,9,21073676,205,33.68580198287964,8.520405530929565,6.143669390636489e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1900492735845,145.07515681305517,0.0007919513102947743,145.1859628528197,0.9999663799679062,177.1884460095377,175.80339130007061,0.007878429984908534,176.99214572006986,0.9999599668115298,177.26011187681152,175.80339130007061,0.008286077793883384,177.06007028508506,0.999988217589692
exp,512,10,21073773,199,33.81982350349426,8.543969631195068,4.8515413540073156e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1859182107646,145.07515681305517,0.0007634759812954516,145.18775134978085,0.9999652696933357,176.88218076175636,175.80339130007061,0.006136340452297697,176.69945591071422,0.9999882082965091,177.08412462688577,175.80339130007061,0.007285031974321407,176.84218053807152,1.0000302400071588
exp,512,11,21073870,206,33.82692360877991,8.511749744415283,5.647093030961187e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.2095708493255,145.07515681305517,0.0009265131206684504,145.21064659536438,0.9999685461750585,176.9781947081646,175.80339130007061,0.006682484333244607,176.74994189958753,0.9999875277361792,177.22334478155494,175.80339130007061,0.008076940217044363,177.03614423315094,1.0000224656470575
exp,512,12,21073967,193,33.686267614364624,8.498444557189941,4.973678765368639e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.20583596318878,145.07515681305517,0.0009007686292009061,145.21083002928881,0.9999634050618347,176.86079725287956,175.80339130007061,0.006014707367072983,176.64192343816435,0.9999483657802476,177.31975964788595,175.80339130007061,0.008625364599634554,177.00957092642844,0.9999946192662433
exp,512,13,21074064,203,33.82739448547363,8.611255645751953,4.294098496171931e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.20371052241262,145.07515681305517,0.0008861180107018789,145.20263904958446,0.9999652093304336,176.8946725310471,175.80339130007061,0.006207395789730929,176.7411077978727,0.9999981647425198,177.14666838490206,175.80339130007061,0.007640791653095388,176.88553385743842,0.9999218416756576
exp,512,14,21074161,202,33.782177686691284,8.51282024383545,7.004814881610861e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.2035534180747,145.07515681305517,0.0008850350938099243,145.19807451430842,0.9999656328268037,177.01388126896398,175.80339130007061,0.006885475643795978,176.8448226222386,0.9999105148608388,177.31855270195015,175.80339130007061,0.008618499283062067,177.06487777048028,0.9999764908471289
exp,512,15,21074258,196,33.673076152801514,8.521436929702759,4.6943815380996264e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.20364283961806,145.07515681305517,0.0008856514746246332,145.20694481959217,0.9999637015622034,177.0307010885692,175.80339130007061,0.006981149677617706,176.78441473962613,0.9999531100488193,177.18202721076494,175.80339130007061,0.007841918750823178,176.85525728825456,0.9999241326291313
exp,512,16,21074355,205,33.81637525558472,8.529842853546143,5.537055736839753e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1906857931781,145.07515681305517,0.0007963388264455835,145.1819221714739,0.9999615620570841,176.96626140826618,175.80339130007061,0.006614605666000571,176.61777706292767,0.9998912706701102,176.87099874947506,175.80339130007061,0.006072735238549518,176.74646258649867,0.999994929318273
exp,512,17,21074452,193,33.666744232177734,8.56625485420227,4.383653989614418e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.21073292062678,145.07515681305517,0.000934523253669911,145.20587384519288,0.9999635466944946,177.05390597364638,175.80339130007061,0.0071131430646938975,176.88470865968162,1.000013696099144,177.2720403728226,175.80339130007061,0.008353929135787933,177.02029985690157,0.9998883550230276
exp,512,18,21074549,191,33.78025507926941,8.523714065551758,7.606696369026149e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.19783998703082,145.07515681305517,0.0008456525339740645,145.192911472884,0.9999663388026153,177.08289033357485,175.80339130007061,0.007278011101164253,176.7679664110163,0.9999298801160842,177.08466553026528,175.80339130007061,0.007288108726001316,176.92416848920737,0.999936664336845
exp,512,19,21074646,206,33.67278838157654,8.501307487487793,5.442347704735515e-05,4194304,203457,beta22,independent product integrals of fixed fields,145.1975713373897,145.07515681305517,0.0008438007376566924,145.1946392754178,0.9999663726000492,176.78463791778367,175.80339130007061,0.005581499938406822,176.58770646238355,0.9999541344200717,177.07097943395866,175.80339130007061,0.007210259850587598,176.8793268351114,0.9999732776115295
