potential,N,seed,retained,device,largest_frequency,draw_s,assemble_s,eigensolve_s,method_s,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,trial,lambda_ref_1,rel_error_1,lambda_ref_2,rel_error_2,lambda_ref_3,rel_error_3,lambda_ref_4,rel_error_4,lambda_ref_5,rel_error_5,lambda_ref_6,rel_error_6,lambda_ref_7,rel_error_7,lambda_ref_8,rel_error_8,lambda_ref_9,rel_error_9,lambda_ref_10,rel_error_10,lambda_ref_11,rel_error_11,lambda_ref_12,rel_error_12,recorded_at
exp,128,20690355,101,cpu,5.568657492430506,0.00023750000400468707,1.8014822999975877,0.0045698000030824915,1.8062896000046749,145.93473975295225,176.5718499271729,176.83532730418372,178.0806988883664,178.29856222681664,179.0667913851971,179.31056872103235,179.55030845121794,179.9208029058893,180.2582846992189,183.99592701253582,207.94134051387198,16,145.07515747925558,0.005925082478849532,175.8033917442042,0.00437112262365694,175.8033917442042,0.0058698273664765654,175.8033917442042,0.012953715634085879,175.8033917442042,0.01419295986190614,175.8033917442042,0.018562779754222162,175.8033917442042,0.01994942726663171,175.8033917442042,0.021313108182039835,175.8033917442042,0.02342054451188285,175.8033917442042,0.025340199132771173,175.8033917442042,0.04660055296459724,206.5316260091528,0.006825659255966454,1787841906.786428
exp,128,20690452,110,cpu,11.084229511197044,0.00023520000104326755,1.8793182000081288,0.005335099995136261,1.8848885000043083,145.84899300246212,176.2932961863749,176.85417895975812,177.76467385976548,178.12267114549445,178.6182207994093,179.19233515022393,179.48518870892252,180.0334086954737,180.61546152621116,181.4062026534761,208.08863412470203,17,145.07515747925558,0.00533403193663391,175.8033917442042,0.00278666092451463,175.8033917442042,0.0059770588333291725,175.8033917442042,0.011156110790029442,175.8033917442042,0.013192461068469235,175.8033917442042,0.01601123293059508,175.8033917442042,0.019276894332907316,175.8033917442042,0.020942695861496143,175.8033917442042,0.024061065655799317,175.8033917442042,0.027371882500472944,175.8033917442042,0.03186975435277187,206.5316260091528,0.007538836282053102,1787841908.6950734
exp,128,20690549,110,cpu,11.759259523090062,0.0002435000060359016,1.9326850999932503,0.005055900008301251,1.9379845000075875,145.94305701641755,176.11676074572185,176.75629553297645,177.8191931858801,178.09494803717175,178.24284455751317,178.64909984966988,179.0959895310253,179.72653492644187,180.52078800154544,184.52105380977005,208.52130211897128,18,145.07515747925558,0.00598241320045492,175.8033917442042,0.001782496904118961,175.8033917442042,0.005420281027107521,175.8033917442042,0.01146622611586992,175.8033917442042,0.013034767248983425,175.8033917442042,0.013876028153418136,175.8033917442042,0.016186878291894535,175.8033917442042,0.018728863841329546,175.8033917442042,0.0223155147538103,175.8033917442042,0.026833363170860273,175.8033917442042,0.0495875647168978,206.5316260091528,0.009633759963378681,1787841910.6636982
exp,128,20690646,104,cpu,8.009676647458377,0.0002531999925849959,1.9812487000017427,0.005444599999464117,1.9869464999937918,146.00366082865835,176.40652648353054,176.80981534337647,177.66980986021295,177.9427596712894,178.2869535444435,178.8107087471149,179.19816973846852,179.7153544200427,180.61898700559414,183.46637797572697,208.424783835206,19,145.07515747925558,0.006400153999733151,175.8033917442042,0.0034307343751588007,175.8033917442042,0.005724710935251106,175.8033917442042,0.01061650800642355,175.8033917442042,0.012169093587215919,175.8033917442042,0.014126927675280062,175.8033917442042,0.017106137561250095,175.8033917442042,0.01931008247670084,175.8033917442042,0.02225191810593994,175.8033917442042,0.02739193603498098,175.8033917442042,0.04358838675122097,206.5316260091528,0.00916643064616796,1787841912.6741445
exp,256,20816803,152,cpu,9.68873583988242,0.00035709999792743474,5.15400480000244,0.015766199998324737,5.170128099998692,145.66713957139916,175.7861311441509,176.03729069676137,177.20849405029003,177.59987690048246,177.71217203782578,178.04374919165218,178.25685993423662,179.16088346128237,179.24757813414396,180.64196426806058,207.2878481645035,0,145.07515747925558,0.004080520072695626,175.8033917442042,9.818126875742792e-05,175.8033917442042,0.001330457565332464,175.8033917442042,0.007992464150693268,175.8033917442042,0.010218717275330903,175.8033917442042,0.010857471375745043,175.8033917442042,0.012743539389204361,175.8033917442042,0.01395575003241261,175.8033917442042,0.019097991704069978,175.8033917442042,0.019591125949100577,175.8033917442042,0.02752263466507267,206.5316260091528,0.0036615319888934164,1787841917.8721323
exp,256,20816900,151,cpu,12.939068945537905,0.00043400000140536577,4.923172399998293,0.015258900006301701,4.938865300006,145.71695590944606,175.67348442228172,176.16835450704093,176.97662869947402,177.6819361060765,177.832311223341,178.1006035299824,178.18447732800027,179.03020902928145,179.22543803850527,182.45355659813296,206.82277408933754,1,145.07515747925558,0.004423903039927756,175.8033917442042,0.0007389352425662544,175.8033917442042,0.0020759711130474917,175.8033917442042,0.006673574062648922,175.8033917442042,0.010685484183408799,175.8033917442042,0.011540843774441605,175.8033917442042,0.013066936667073432,175.8033917442042,0.013544025289686012,175.8033917442042,0.01835469300713102,175.8033917442042,0.01946518926824914,175.8033917442042,0.03782728414935721,206.5316260091528,0.0014097021643156853,1787841922.8356705
exp,256,20816997,145,cpu,9.552934921406447,0.00029689999064430594,5.2325016999966465,0.01742130001366604,5.250219900000957,145.70793366915606,175.6084629884653,176.28172037740188,177.15232282326292,177.4898687168423,177.81480225180417,178.1056759644036,178.65802007132524,178.7660770852737,179.48456062105038,182.05909997683796,207.15743264587334,2,145.07515747925558,0.004361712927941946,175.8033917442042,0.00110878836753337,175.8033917442042,0.002720815727455727,175.8033917442042,0.0076729525276818256,175.8033917442042,0.009592971761841467,175.8033917442042,0.01144124972586763,175.8033917442042,0.013095789548527283,175.8033917442042,0.01623761805047859,175.8033917442042,0.01685226497438829,175.8033917442042,0.020939123189399705,175.8033917442042,0.03558354688478301,206.5316260091528,0.0030300765495973312,1787841928.1381931
exp,256,20817094,153,cpu,8.603930877044093,0.00037900000461377203,4.925646000003326,0.015174799991655163,4.941199799999595,145.70744875452405,175.44948993347995,176.06763717009773,177.12217688871416,177.54535096988442,177.7129055624063,178.0387609011187,178.22313895893947,178.87392215650183,179.19518554080722,180.9596708409064,207.48689326765452,3,145.07515747925558,0.004358370421613248,175.8033917442042,0.002013054510570361,175.8033917442042,0.001503073537272901,175.8033917442042,0.007501477254937267,175.8033917442042,0.009908564382050162,175.8033917442042,0.010861643790015515,175.8033917442042,0.012715165132689827,175.8033917442042,0.013763939311569365,175.8033917442042,0.01746570633156667,175.8033917442042,0.019293107845940318,175.8033917442042,0.02932980442268513,206.5316260091528,0.004625283192509153,1787841933.1099992
exp,256,20817191,154,cpu,13.62760728442,0.00031489999673794955,5.359197600002517,0.01647679999587126,5.375989299995126,145.75851530163823,175.4931673723028,176.16737606189466,177.0470233382248,177.54225263948754,177.76052955711745,177.9361134362942,178.3387796498131,178.47012738166507,179.32753898401344,181.55327657695713,206.8325403953042,4,145.07515747925558,0.004710371053571734,175.8033917442042,0.0017646097087408766,175.8033917442042,0.002070405548375695,175.8033917442042,0.007073990903600403,175.8033917442042,0.009890940544613687,175.8033917442042,0.011132537282107254,175.8033917442042,0.012131288656780492,175.8033917442042,0.014421723497223059,175.8033917442042,0.015168852039788875,175.8033917442042,0.020045957048069496,175.8033917442042,0.032706336184452484,206.5316260091528,0.0014569893820428983,1787841938.5102334
exp,256,20817288,152,cpu,7.569365115827803,0.00030810000316705555,4.974897099993541,0.016757600009441376,4.991962800006149,145.68271268229793,175.6413673486638,175.99791181306315,176.8464308544877,177.29345161402372,177.502251159071,177.93427112995258,178.46498999909923,178.640318566133,179.17944075382232,181.61181522277346,207.58352958472256,5,145.07515747925558,0.0041878651975906156,175.8033917442042,0.0009216226941521827,175.8033917442042,0.001106463686104489,175.8033917442042,0.005932986274810526,175.8033917442042,0.00847571741953412,175.8033917442042,0.00966340522791882,175.8033917442042,0.012120809300703587,175.8033917442042,0.015139629722091447,175.8033917442042,0.01613692883728075,175.8033917442042,0.01920354878323574,175.8033917442042,0.03303931409366996,206.5316260091528,0.005093184012036666,1787841943.5289888
exp,256,20817385,156,cpu,7.156964170409338,0.00030270000570453703,5.16840169999341,0.025267100005294196,5.193971500004409,145.6756629355,175.49129070000748,175.83170590954606,176.84666807238108,177.53355495681873,177.64545322997375,178.22388409709674,178.43484209988094,178.66295787026178,179.81002522571725,181.43975713317144,207.18708917648055,6,145.07515747925558,0.00413927144163378,175.8033917442042,0.0017752845442869443,175.8033917442042,0.0001610558537065403,175.8033917442042,0.005934335611083461,175.8033917442042,0.009841466626149898,175.8033917442042,0.010477963294643266,175.8033917442042,0.013768177785866578,175.8033917442042,0.014968143273967865,175.8033917442042,0.016265705102085207,175.8033917442042,0.0227904219694621,175.8033917442042,0.03206061801792892,206.5316260091528,0.003173669718257603,1787841948.7793548
exp,256,20817482,153,cpu,13.085842963434372,0.0004690000059781596,5.629153799993219,0.02047889999812469,5.650101699997322,145.72000453603727,175.51620360628493,176.24359438503555,177.34207465216133,177.55780143191038,177.91951201842576,178.07316511657154,178.1193597120843,178.33570618373255,179.64041317945032,181.60723258923827,207.69489293214434,7,145.07515747925558,0.004444917158707153,175.8033917442042,0.0016335756385014487,175.8033917442042,0.0025039485101166783,175.8033917442042,0.008752293642866336,175.8033917442042,0.00997938475646062,175.8033917442042,0.01203685692993085,175.8033917442042,0.012910862241326369,175.8033917442042,0.013173625064355246,175.8033917442042,0.014404241092304452,175.8033917442042,0.02182563940989851,175.8033917442042,0.0330132472840952,206.5316260091528,0.005632391249076726,1787841954.4685733
exp,256,20817579,147,cpu,11.020297668954877,0.00039799998921807855,5.930820500012487,0.015358699994976632,5.946577199996682,145.73492658433076,175.588514527206,175.93040289906102,177.08139982104268,177.2432416405244,177.89304599371513,178.11341677104565,178.30970584155614,178.51849568606212,179.71190186665393,181.0224529039848,207.42666025679372,8,145.07515747925558,0.004547774522798817,175.8033917442042,0.001222258654206389,175.8033917442042,0.0007224613450099613,175.8033917442042,0.007269530264228375,175.8033917442042,0.008190114434283465,175.8033917442042,0.0118863136187464,175.8033917442042,0.013139820591189557,175.8033917442042,0.014256346663656298,175.8033917442042,0.015443979293689842,175.8033917442042,0.022232279387059066,175.8033917442042,0.029686919620836427,206.5316260091528,0.0043336425754051675,1787841960.445247
exp,256,20817676,152,cpu,8.812047885721624,0.0003896000125678256,4.626349999991362,0.014961699998821132,4.641701300002751,145.60161389214025,175.75870739708887,176.20875714582616,177.14745359668572,177.46756839813636,177.7948847287098,178.0133641025313,178.56579468532578,178.928614960156,179.57329133276747,180.29687989863973,206.92147885175078,9,145.07515747925558,0.003628852947893222,175.8033917442042,0.0002541722697838375,175.8033917442042,0.0023057882877013823,175.8033917442042,0.007645255527476711,175.8033917442042,0.009466123704561789,175.8033917442042,0.0113279554208104,175.8033917442042,0.012570703764024386,175.8033917442042,0.015713024155648365,175.8033917442042,0.01777680842755897,175.8033917442042,0.021443838774444814,175.8033917442042,0.025559735280725485,206.5316260091528,0.0018876181344773698,1787841965.113091
exp,256,20817773,150,cpu,8.529173271985155,0.00025710000772960484,5.175198299999465,0.017859899991890416,5.193315299999085,145.70823854680617,175.75446236433584,176.27847263083504,177.3966965125456,177.64935176113332,177.7295611794038,178.02406255797985,178.4435116674974,178.67583491261192,179.80725158463903,181.41132146349503,207.59118079511964,10,145.07515747925558,0.004363814443152449,175.8033917442042,0.0002783187479087294,175.8033917442042,0.0027023419850857977,175.8033917442042,0.009062992201309022,175.8033917442042,0.010500138811969099,175.8033917442042,0.010956383810854993,175.8033917442042,0.012631558422983982,175.8033917442042,0.015017457269167,175.8033917442042,0.016338951938920286,175.8033917442042,0.02277464502084522,175.8033917442042,0.03189887102662066,206.5316260091528,0.005130230204646153,1787841970.3338428
exp,256,20817870,147,cpu,8.25807769522081,0.0002590999938547611,4.836772199996631,0.015115600006538443,4.852146899997024,145.6667965710896,175.72712053202795,176.36573991522374,176.98458823514633,177.54988249871988,177.94487818535816,178.0710379700979,178.36438970153176,178.53776829358134,180.0672462266302,180.5106049270683,207.21143727200945,11,145.07515747925558,0.004078155778797789,175.8033917442042,0.0004338438036918713,175.8033917442042,0.0031987333431983678,175.8033917442042,0.006718849273743225,175.8033917442042,0.00993434049928259,175.8033917442042,0.012181144060461916,175.8033917442042,0.012898762665473275,175.8033917442042,0.014567397886463143,175.8033917442042,0.015553605207774903,175.8033917442042,0.024253539366464363,175.8033917442042,0.026775440087715454,206.5316260091528,0.00329156011596267,1787841975.2166872
exp,256,20817967,144,cpu,8.93378629608347,0.0002634999982547015,4.457194700007676,0.015739599999506027,4.473197800005437,145.75735874490042,175.74939125469896,176.223843326188,177.211316482081,177.68476084782716,178.04188884072332,178.1863333496178,178.40936410892422,178.83554981924223,179.72770565173315,182.27961438892012,207.02815327940098,12,145.07515747925558,0.004702398932376714,175.8033917442042,0.0003071640937610522,175.8033917442042,0.002391601082392992,175.8033917442042,0.008008518629295601,175.8033917442042,0.010701551801460036,175.8033917442042,0.012732957392404367,175.8033917442042,0.013554582660616762,175.8033917442042,0.014823220069108502,175.8033917442042,0.017247437862005888,175.8033917442042,0.02232217404109514,175.8033917442042,0.03683787087645558,206.5316260091528,0.0024041222152881097,1787841979.7131233
exp,256,20818064,152,cpu,13.770529229348899,0.000264599992078729,4.405778400003328,0.015159200003836304,4.421202199999243,145.75857262458652,175.31693645469855,175.90110599206994,176.86163746476544,177.41530459767333,177.75051204915619,178.18512038499446,178.30940763385766,178.82912442904197,179.418261000145,182.67668656385328,207.22026572650375,13,145.07515747925558,0.0047107661794450395,175.8033917442042,0.0027670415495364255,175.8033917442042,0.0005558154873822227,175.8033917442042,0.006019484095625438,175.8033917442042,0.009168838197470535,175.8033917442042,0.011075555969847698,175.8033917442042,0.013547683108729279,175.8033917442042,0.014254650406857614,175.8033917442042,0.017210889134836777,175.8033917442042,0.02056199951591657,175.8033917442042,0.03909648586103394,206.5316260091528,0.003334306375530273,1787841984.1613472
exp,256,20818161,142,cpu,8.33835849601343,0.0002556999970693141,4.387933200006955,0.014319099995191209,4.402507999999216,145.76296462072165,175.62432158767163,176.3298620774582,177.3531496527849,177.57798587706682,178.0834635576128,178.37900332299458,178.4822591845069,179.17378349861082,179.18269675383593,181.95177184935426,206.90458475255366,14,145.07515747925558,0.004741040116150947,175.8033917442042,0.0010185819212925626,175.8033917442042,0.002994654016800862,175.8033917442042,0.008815290155696372,175.8033917442042,0.010094197360223203,175.8033917442042,0.012969441549376508,175.8033917442042,0.01465052268466998,175.8033917442042,0.015237859825824502,175.8033917442042,0.019171369340305913,175.8033917442042,0.01922206947263373,175.8033917442042,0.03497304599274186,206.5316260091528,0.001805819043831716,1787841988.615227
exp,256,20818258,145,cpu,12.669783341909074,0.0002671999973244965,4.381712400005199,0.014160299993818626,4.396139899996342,145.70175480383844,175.8208590319278,176.00358361025445,177.47329438229423,177.58115705695582,177.95250614840324,178.2015616927289,178.4045258302724,178.89805894055044,179.62922888971562,180.86625908107894,207.52272549994768,15,145.07515747925558,0.0043191221396568745,175.8033917442042,9.935694385817044e-05,175.8033917442042,0.0011387258463223643,175.8033917442042,0.009498694089587091,175.8033917442042,0.010112235578129763,175.8033917442042,0.01222453322929081,175.8033917442042,0.013641204101534396,175.8033917442042,0.014795699106038248,175.8033917442042,0.01760300052031433,175.8033917442042,0.021762021241763428,175.8033917442042,0.028798462228995396,206.5316260091528,0.004798778327300625,1787841993.0331223
exp,256,20818355,136,cpu,8.68470809555362,0.0002460999967297539,4.304567099999986,0.013946700011729263,4.318759900008445,145.7349371320586,175.53832763076738,176.25686892522603,177.5187853491225,177.74645286982306,178.11872080941882,178.41325853338,178.77920481942564,179.14290936846984,179.6448853206756,181.82472349673148,207.68259528116846,16,145.07515747925558,0.004547847228064301,175.8033917442042,0.0015077303731572957,175.8033917442042,0.0025794563831945455,175.8033917442042,0.009757454551356067,175.8033917442042,0.01105246665801558,175.8033917442042,0.013169990875849854,175.8033917442042,0.014845372226795233,175.8033917442042,0.016926937789410186,175.8033917442042,0.018995751965494995,175.8033917442042,0.021851077720166066,175.8033917442042,0.03425037306042645,206.5316260091528,0.005572847579114352,1787841997.3742125
exp,256,20818452,148,cpu,9.52330321312895,0.0002582000015536323,4.283624799994868,0.014569000006304123,4.298452000002726,145.77703142380275,175.66932298189678,176.07428236985285,177.14188352569235,177.59737199301415,177.81620988032327,178.64378000332792,178.69659402225662,178.96763579058222,179.72242331952194,183.10881380516975,207.23651077675922,17,145.07515747925558,0.004838002293035838,175.8033917442042,0.0007626062328904267,175.8033917442042,0.001540872579084311,175.8033917442042,0.007613572003409802,175.8033917442042,0.010204468929815752,175.8033917442042,0.01144925655955348,175.8033917442042,0.016156618088782514,175.8033917442042,0.016457033333361782,175.8033917442042,0.01799876563804889,175.8033917442042,0.02229212722482612,175.8033917442042,0.04155450010654528,206.5316260091528,0.0034129628533267706,1787842001.695596
exp,256,20818549,154,cpu,7.926331583984086,0.0002482999989297241,4.305592300006538,0.014511000001220964,4.320351600006688,145.74887722864378,175.52358783293505,175.93078952135653,176.82942001838046,177.5400422078843,177.61649979362625,177.9820987932393,178.25019261196354,178.38776653917932,179.56118630611587,181.49345908078197,207.43440473723018,18,145.07515747925558,0.004643936019745721,175.8033917442042,0.001591572884306231,175.8033917442042,0.0007246605192788558,175.8033917442042,0.005836225706436606,175.8033917442042,0.009878367228585476,175.8033917442042,0.010313271157249043,175.8033917442042,0.01239286129476466,175.8033917442042,0.013917825153905288,175.8033917442042,0.014700369369070114,175.8033917442042,0.021374983295995287,175.8033917442042,0.0323660839539256,206.5316260091528,0.004371140369743524,1787842006.0397074
exp,256,20818646,155,cpu,9.319105563465135,0.00024700000358279794,4.361010799999349,0.015310000002500601,4.376567800005432,145.7129588264967,175.31809001996413,176.0422674983095,177.0332224120636,177.50389423529526,177.69016666522532,177.89015446883315,177.9743387472069,178.5811750579461,179.50009353506925,181.16036150193105,206.84397412867412,19,145.07515747925558,0.004396351231480292,175.8033917442042,0.002760479871436035,175.8033917442042,0.0013587664705177538,175.8033917442042,0.006995488856374397,175.8033917442042,0.009672751328741833,175.8033917442042,0.010732301022760734,175.8033917442042,0.011869866126731026,175.8033917442042,0.01234872081513342,175.8033917442042,0.015800510366623704,175.8033917442042,0.02102747708214756,175.8033917442042,0.030471367500811967,206.5316260091528,0.0015123500722716197,1787842010.4377337
exp,384,20944803,171,cpu,6.769605551303815,0.00029090000316500664,7.84894749999512,0.035615500004496425,7.884853900002781,145.60788997127835,175.54741214303982,175.86443395081534,176.6333619128307,176.89432036484308,177.44577041752996,177.61647647437064,178.1743155184442,178.38621011987738,178.7896211383196,179.96250534196537,206.63179886053913,0,145.07515747925558,0.0036721138289920498,175.8033917442042,0.001456056101220293,175.8033917442042,0.00034721859462168565,175.8033917442042,0.004721013402483907,175.8033917442042,0.006205390065660417,175.8033917442042,0.009342133032993152,175.8033917442042,0.010313138513303026,175.8033917442042,0.013486223165078163,175.8033917442042,0.014691516187760547,175.8033917442042,0.016986187607008218,175.8033917442042,0.023657755157606583,206.5316260091528,0.00048502427120722597,1787842018.346562
exp,384,20944900,163,cpu,7.916813706392661,0.0003791999915847555,7.849699200000032,0.034609599999384955,7.884687999991002,145.71428400313022,175.3783898723679,175.82603796190074,177.13508990850534,177.4645790796317,177.59635902435812,178.14135660837434,178.52223681976972,178.6584907393874,179.46272685982575,181.1981069731712,206.51537062101795,1,145.07515747925558,0.00440548564605919,175.8033917442042,0.002417483915524616,175.8033917442042,0.00012881559036982316,175.8033917442042,0.00757492873765928,175.8033917442042,0.009449119945561451,175.8033917442042,0.010198706989468767,175.8033917442042,0.013298747202624568,175.8033917442042,0.015465259507174207,175.8033917442042,0.016240295291557273,175.8033917442042,0.020814928991506207,175.8033917442042,0.030686070248385103,206.5316260091528,7.870653250040803e-05,1787842026.2533312
exp,384,20944997,177,cpu,8.354543449214296,0.0002910999901359901,7.865404700001818,0.034951099994941615,7.900646899986896,145.638680915915,175.19015544315658,175.62882058859705,176.89026563747254,177.2588908581274,177.44054339482744,177.84227285295665,178.36968046213985,178.62342339735207,178.846854875028,180.62858290886842,206.77386962370147,2,145.07515747925558,0.0038843551608068235,175.8033917442042,0.0034881937996956982,175.8033917442042,0.0009929908284200953,175.8033917442042,0.006182326077358963,175.8033917442042,0.00827912988186805,175.8033917442042,0.009312400826744716,175.8033917442042,0.011597507241038084,175.8033917442042,0.014597492644906649,175.8033917442042,0.01604082620459937,175.8033917442042,0.017311742968258922,175.8033917442042,0.02744651918709815,206.5316260091528,0.0011729129297511777,1787842034.2059984
exp,384,20945094,185,cpu,15.869099365969374,0.0003107999946223572,7.920399499998894,0.035455600009299815,7.956165900002816,145.56369526733988,175.19537257097886,175.72136311997826,176.87805617210628,177.2298507333738,177.29393168831928,177.80046844482808,177.85508891133844,178.4756140296878,179.16112593587206,179.6833651526344,206.4680897156048,3,145.07515747925558,0.0033674806670753216,175.8033917442042,0.00345851787723188,175.8033917442042,0.00046659295598391914,175.8033917442042,0.006112876533495673,175.8033917442042,0.00811394464587538,175.8033917442042,0.008478448164889995,175.8033917442042,0.011359716560700154,175.8033917442042,0.011670407190547788,175.8033917442042,0.015200061039616977,175.8033917442042,0.019099370941337766,175.8033917442042,0.02206995763810749,206.5316260091528,0.0003076346939000121,1787842042.1884937
exp,384,20945191,172,cpu,11.204466983041085,0.0002973000082420185,8.030261399995652,0.03483720000076573,8.06539590000466,145.6217513851314,175.35448178093952,176.10534445448394,176.87340299649412,177.19176614505207,177.4327162777133,177.92791991819712,178.1376105344313,178.51239487124803,179.52561240112385,180.04403889365858,206.93363949056857,4,145.07515747925558,0.0037676602622608336,175.8033917442042,0.002553477261222794,175.8033917442042,0.0017175590714375642,175.8033917442042,0.006086408468425957,175.8033917442042,0.007897312941879868,175.8033917442042,0.009267878835237664,175.8033917442042,0.012084682513316576,175.8033917442042,0.013277438888229331,175.8033917442042,0.015409276807272703,175.8033917442042,0.02117263279161036,175.8033917442042,0.024121532055676013,206.5316260091528,0.0019464984089068683,1787842050.276821
exp,384,20945288,190,cpu,8.84503125990541,0.00027180000324733555,8.09015139999974,0.04937449999852106,8.139797700001509,145.60089575114932,175.32579127953863,175.6025689149827,176.7847818507172,176.84438843150315,177.22342325096002,177.69146016008443,177.7570232898428,177.888986997284,178.70233877806106,180.06676079446063,206.48919767008738,5,145.07515747925558,0.0036239028171926634,175.8033917442042,0.0027166737793117793,175.8033917442042,0.00114231487361571,175.8033917442042,0.0055823161133372046,175.8033917442042,0.005921368620769378,175.8033917442042,0.008077384017835074,175.8033917442042,0.010739658644512392,175.8033917442042,0.01111259302938347,175.8033917442042,0.011863225347292387,175.8033917442042,0.016489710494748986,175.8033917442042,0.024250778144597408,206.5316260091528,0.00020543264915535785,1787842058.4393215
exp,384,20945385,186,cpu,8.611548659247346,0.00030169999809004366,8.10835359999328,0.03650760000164155,8.14516289999301,145.66298279483874,175.09646961709373,175.50813478718658,176.82843272191957,177.14754631786332,177.42777933545142,177.76161053679533,177.96299617567684,178.0179521645066,178.77170934996872,180.5898549085052,206.1203356102124,6,145.07515747925558,0.004051867499555971,175.8033917442042,0.004021094929380195,175.8033917442042,0.0016794724725630766,175.8033917442042,0.005830609793961332,175.8033917442042,0.0076457829415196065,175.8033917442042,0.009239796656544197,175.8033917442042,0.011138686080871346,175.8033917442042,0.012284202312859194,175.8033917442042,0.01259680145150222,175.8033917442042,0.016884302266952048,175.8033917442042,0.02722622764448917,206.5316260091528,0.0019914160697217754,1787842066.6143699
exp,384,20945482,173,cpu,8.578766191698183,0.00029009999707341194,8.011897200005478,0.034450199993443675,8.046637499995995,145.57057296374288,175.55639740197415,175.95412613677013,176.91135516005534,177.14651693955722,177.44017295039544,177.98980117630455,178.23443592425707,178.68480241051125,179.5226725949422,180.36646351080438,206.19908184311646,7,145.07515747925558,0.0034148884832893313,175.8033917442042,0.0014049463993812948,175.8033917442042,0.0008574032108849024,175.8033917442042,0.00630228691755415,175.8033917442042,0.007639927660254055,175.8033917442042,0.009310293674952407,175.8033917442042,0.012436673777498053,175.8033917442042,0.01382819839784476,175.8033917442042,0.016389960612930295,175.8033917442042,0.02115591066723906,175.8033917442042,0.02595553886263757,206.5316260091528,0.0016101367740241638,1787842074.683367
exp,384,20945579,176,cpu,8.86728610208903,0.0002899999963119626,7.950118499997188,0.03617570000642445,7.986584199999925,145.71200481566416,175.28736230227244,175.81509905664055,177.0116357447426,177.34679186862206,177.38414693139993,177.8728996008881,178.02646128388028,178.424560829126,179.38977852859927,182.39822566254477,206.79636467015195,8,145.07515747925558,0.004389775254937373,175.8033917442042,0.0029352644269945477,175.8033917442042,6.659321142900022e-05,175.8033917442042,0.006872700171202658,175.8033917442042,0.008779125983323094,175.8033917442042,0.008991608020257938,175.8033917442042,0.011771717463193594,175.8033917442042,0.012645202789435822,175.8033917442042,0.014909661633466275,175.8033917442042,0.020399986307507112,175.8033917442042,0.03751255224891302,206.5316260091528,0.0012818310982910218,1787842082.6949677
exp,384,20945676,181,cpu,13.019398555267962,0.0002862999972421676,7.9663856999977725,0.036031700001331046,8.002703699996346,145.572484848954,175.1505978453726,175.65138765980058,176.7404593542414,177.18986456789222,177.23904127400323,177.81652054513904,178.15919592842613,178.5548190027764,179.23656432253009,180.31745702550623,206.17390578101765,9,145.07515747925558,0.003428067067716429,175.8033917442042,0.0037132042354530432,175.8033917442042,0.000864625436947099,175.8033917442042,0.005330202112372561,175.8033917442042,0.00788649644317077,175.8033917442042,0.008166222025385732,175.8033917442042,0.011451023674582882,175.8033917442042,0.01340022033050226,175.8033917442042,0.015650592581146427,175.8033917442042,0.019528477489906437,175.8033917442042,0.02567678152575151,206.5316260091528,0.0017320360810953834,1787842090.720719
exp,384,20945773,177,cpu,10.221214793059962,0.0003026000049430877,8.041656499990495,0.03739300000597723,8.079352100001415,145.62173962139096,175.49146338209917,176.07633302923736,176.83451179279447,177.28711175079374,177.6304189150936,177.74136294211846,178.1290186177636,178.57374952783658,179.19749502533747,181.60910775285268,206.52318222558208,10,145.07515747925558,0.0037675791750461088,175.8033917442042,0.0017743022987797676,175.8033917442042,0.001552537083188374,175.8033917442042,0.005865188597103816,175.8033917442042,0.008439655184516455,175.8033917442042,0.010392445519752842,175.8033917442042,0.011023514271749855,175.8033917442042,0.013228566585013403,175.8033917442042,0.015758272671230894,175.8033917442042,0.019306244592093763,175.8033917442042,0.03302391353800425,206.5316260091528,4.0883731629324806e-05,1787842098.825316
exp,384,20945870,188,cpu,13.97059625119459,0.000381799996830523,8.134182099995087,0.0359630000020843,8.170526899994002,145.54050508255162,175.27363674902298,175.38669851785585,176.7133470800803,176.9002040795642,177.2859200339618,177.54594970945183,177.76679683218762,177.98751235119104,178.80143334339868,179.80930013062536,206.5627749462501,11,145.07515747925558,0.0032076312125498044,175.8033917442042,0.003013337740104619,175.8033917442042,0.002370222907613957,175.8033917442042,0.005175982822903101,175.8033917442042,0.006238857649321538,175.8033917442042,0.008432876493729372,175.8033917442042,0.009911970115929742,175.8033917442042,0.011168186623158029,175.8033917442042,0.012423654545668667,175.8033917442042,0.017053377465872082,175.8033917442042,0.022786297503576088,206.5316260091528,0.0001508192120460953,1787842107.0202298
